vehicle_number,leave_time,train,route_number,direction,service_key,stop_time,arrive_time,dwell,location_id,door,lift,ons,offs,estimated_load,maximum_speed,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status
2270,43908,8003,80,0,S,,43887,21,884,1,0,1,0,6,,0.8842,0.9376,41.156658,-122.508425,45.60361666666667,2,2
2270,44029,8003,80,0,S,,44029,0,485,0,0,0,0,6,,1.4602,1.4751,77.628471,-122.51749666666667,45.60624333333333,2,2
2270,44833,8003,80,0,S,,44833,0,308,0,0,0,0,5,,4.8281,4.8896,113.860419,-122.53512166666667,45.64295333333333,2,2
2270,45431,8003,80,0,S,,45431,0,1207,0,0,0,0,14,,7.5652,7.6621,34.2454,-122.56033666666667,45.65844333333333,2,2
2270,44541,8003,80,0,S,,44541,0,921,0,0,0,0,6,,3.5661,3.6176,69.423109,-122.53456666666666,45.628843333333336,2,2
2270,44607,8003,80,0,S,,44607,0,896,0,0,0,0,6,,4.047,4.0818,169.69509,-122.53065833333334,45.634436666666666,2,2
2270,45074,8003,80,0,S,44820,45074,0,845,0,0,0,0,10,,5.9515,6.0584,61.012508,-122.557875,45.64349166666667,2,4
2270,45130,8003,80,0,S,,45130,0,770,0,0,0,0,10,,6.4797,6.5785,35.235666,-122.55804,45.65091833333334,2,2
2270,45784,8003,80,0,S,,45784,0,353,0,0,0,0,13,,8.56,8.6681,37.390497,-122.568955,45.661695,2,2
2270,45874,8003,80,0,S,,45874,0,112,0,0,0,0,13,,9.1255,9.2087,200.758443,-122.57838166666667,45.658275,2,2
2270,45949,8003,80,0,S,45900,45949,0,1095,1,0,0,11,2,,9.4796,9.6791,146.121514,-122.58460833333334,45.65611166666667,2,6
2270,46680,8003,7,0,S,,46680,0,1138,0,0,0,0,4,,1.8026,1.7995,23.861173,-122.556485,45.66707,2,2
2270,48114,8003,7,0,S,,48114,0,157,0,0,0,0,1,,10.8025,10.9243,34.013425,-122.54583666666667,45.78066333333334,2,2
2270,47068,8003,7,0,S,,47068,0,569,0,0,0,0,3,,3.169,3.1982,72.522354,-122.552485,45.685518333333334,2,2
2270,47189,8003,7,0,S,,47189,0,142,0,0,0,0,1,,3.768,3.8003,42.672016,-122.55271833333333,45.694165,2,2
2270,47966,8003,7,0,S,47640,47966,0,676,0,0,0,0,1,,10.2551,10.3607,169.10608,-122.55696333333333,45.780535,2,4
2270,48173,8003,7,0,S,,48173,0,160,0,0,0,0,1,,11.0859,11.2114,19.760858,-122.53996,45.78077,2,2
2270,48300,8003,7,0,S,,48265,35,163,1,0,1,0,2,,11.4252,11.5911,67.965555,-122.53191833333334,45.780903333333335,2,2
2270,46937,8003,7,0,S,,46937,0,140,0,0,0,0,3,,2.757,2.7434,78.535956,-122.55248166666667,45.678955,2,2
2270,46264,8003,7,0,S,46200,46264,0,1095,1,0,3,0,5,,0,0,234.923116,-122.58492833333334,45.656013333333334,2,5
2270,46413,8003,7,0,S,,46413,0,111,0,0,0,0,5,,0.5779,0.5412,206.416179,-122.57624166666666,45.657895,2,2
2270,47438,8003,7,0,S,,47438,0,844,0,0,0,0,1,,6.2746,6.3218,130.88414,-122.55195833333333,45.73090666666667,2,2
2270,48084,8003,7,0,S,,48084,0,156,0,0,0,0,1,,10.6435,10.7522,136.729254,-122.54900166666667,45.78062,2,2
2270,48515,8003,7,0,S,48120,48515,0,867,0,0,0,0,2,,11.9875,12.136,197.36346,-122.52710333333333,45.77544,2,6
2270,46647,8003,7,0,S,,46630,17,729,1,0,0,1,4,,1.6212,1.6479,40.555138,-122.55818,45.665836666666664,2,2
2270,47277,8003,7,0,S,47040,47277,0,144,0,0,0,0,1,,4.6143,4.6249,286.273334,-122.55264666666666,45.706775,2,4
2270,46574,8003,7,0,S,,46574,0,354,0,0,0,0,5,,1.2502,1.239,26.423994,-122.56568333333334,45.66311833333334,2,2
2270,47231,8003,7,0,S,,47231,0,143,0,0,0,0,1,,4.1862,4.1949,47.514734,-122.55269166666666,45.69988,2,2
2270,47757,8003,7,0,S,,47757,0,1009,0,0,0,0,1,,9.1528,9.2243,91.99303,-122.55006333333333,45.76985166666667,2,2
2270,47887,8003,7,0,S,,47887,0,872,0,0,0,0,1,,10.001,10.0737,222.881982,-122.55823166666667,45.77755333333333,2,2
2270,48154,8003,7,0,S,,48154,0,159,0,0,0,0,1,,10.9467,11.0716,9.92282,-122.54295,45.78070833333334,2,2
2270,48231,8003,7,0,S,,48231,0,162,0,0,0,0,1,,11.2493,11.3705,146.153048,-122.53618666666667,45.780838333333335,2,2
2270,46556,8003,7,0,S,,46539,17,352,1,0,1,0,5,,1.088,1.1067,15.332989,-122.56806833333333,45.66195833333333,2,2
2270,46590,8003,7,0,S,,46590,0,356,0,0,0,0,5,,1.3813,1.3645,4.084706,-122.563535,45.66399,2,2
2270,46612,8003,7,0,S,,46612,0,358,0,0,0,0,5,,1.5404,1.5205,159.169762,-122.56019833333333,45.66532,2,2
2270,46849,8003,7,0,S,,46835,14,1042,1,0,0,1,3,,2.1276,2.1686,27.591411,-122.55250166666667,45.67048166666667,2,2
2270,46887,8003,7,0,S,,46887,0,1043,0,0,0,0,3,,2.4768,2.4787,187.422527,-122.55248833333333,45.67541,2,2
2270,47141,8003,7,0,S,,47116,25,835,1,0,0,1,1,,3.5188,3.5791,16.366401,-122.55264333333334,45.69081,2,2
2270,47979,8003,7,0,S,,47979,0,706,0,0,0,0,1,,10.3465,10.4745,27.950626,-122.555375,45.78057666666667,2,2
2270,48322,8003,7,0,S,,48322,0,164,0,0,0,0,2,,11.5581,11.6979,54.250648,-122.52975833333333,45.78093333333333,2,2
2270,47025,8003,7,0,S,,47025,0,141,0,0,0,0,3,,3.0714,3.0528,205.973718,-122.552485,45.68378166666667,2,2
2270,48467,8003,7,0,S,,48366,101,869,1,0,1,1,2,,11.7911,11.9689,20.763522,-122.52767833333333,45.778016666666666,2,2
2270,48820,8003,7,1,S,,48820,0,158,0,0,0,0,2,,1.2943,1.3161,145.319232,-122.54504833333333,45.78080333333333,2,2
2270,50173,8003,7,1,S,,50173,0,773,0,0,0,0,2,,10.9411,11.1505,47.348303,-122.56703166666667,45.66263,2,2
2270,50289,8003,7,1,S,,50289,0,112,0,0,0,0,2,,11.6134,11.8023,304.559699,-122.57878166666667,45.65830166666667,2,2
2270,48621,8003,7,1,S,,48621,0,1002,0,0,0,0,2,,0.5325,0.5437,147.293531,-122.53731833333333,45.77529,2,2
2270,48898,8003,7,1,S,,48898,0,510,0,0,0,0,2,,1.6398,1.6497,218.344585,-122.55223,45.780728333333336,2,2
2270,48967,8003,7,1,S,48780,48967,0,165,0,0,0,0,2,,2.0058,2.0468,162.061572,-122.55836166666667,45.779271666666666,2,4
2270,50064,8003,7,1,S,,50064,0,732,0,0,0,0,2,,10.454,10.6665,139.686178,-122.55790833333333,45.66602666666667,2,2
2270,50364,8003,7,1,S,50400,50364,0,1095,1,0,0,7,0,,11.972,12.2354,207.855189,-122.58484,45.65607,2,6
2270,48709,8003,7,1,S,,48709,0,161,0,0,0,0,2,,1.0837,1.1023,140.344016,-122.540615,45.78086833333333,2,2
2270,48990,8003,7,1,S,,48990,0,870,0,0,0,0,2,,2.1847,2.2363,25.43874,-122.55829833333334,45.77703,2,2
2270,49531,8003,7,1,S,,49531,0,148,0,0,0,0,2,,8.0244,8.1338,225.321329,-122.55286833333334,45.698921666666664,2,2
2270,50189,8003,7,1,S,,50189,0,353,0,0,0,0,2,,11.0517,11.2617,46.876117,-122.569215,45.66155666666667,2,2
2270,48903,8003,7,1,S,,48903,0,983,0,0,0,0,2,,1.6845,1.7467,85.572429,-122.55308666666667,45.78071666666666,2,2
2270,50144,8003,7,1,S,,50144,0,357,0,0,0,0,2,,10.7031,10.8989,16.577501,-122.562695,45.664456666666666,2,2
2270,49489,8003,7,1,S,49380,49489,0,146,0,0,0,0,2,,7.6006,7.7149,60.783937,-122.55290833333333,45.705436666666664,2,4
2270,49688,8003,7,1,S,,49688,0,820,0,0,0,0,2,,8.6358,8.7881,10.40638,-122.55281,45.690055,2,2
2270,50057,8003,7,1,S,,50057,0,839,0,0,0,0,2,,10.3949,10.5826,80.859196,-122.55708333333334,45.666235,2,2
2270,48515,8003,7,1,S,48240,48515,0,867,0,0,0,0,2,,0,0,197.36346,-122.52710333333333,45.77544,2,5
2270,48539,8003,7,1,S,,48539,0,1001,0,0,0,0,2,,0.1485,0.174,41.673625,-122.52961,45.775423333333336,2,2
2270,48665,8003,7,1,S,,48665,0,1003,0,0,0,0,2,,0.8482,0.8575,258.056542,-122.53731833333333,45.779935,2,2
2270,49347,8003,7,1,S,,49347,0,155,0,0,0,0,2,,5.9813,6.0938,19.134132,-122.552485,45.72902833333333,2,2
2270,49666,8003,7,1,S,,49666,0,149,0,0,0,0,2,,8.4376,8.578,176.072287,-122.55289833333333,45.692618333333336,2,2
2270,49700,8003,7,1,S,,49700,0,150,0,0,0,0,2,,8.7421,8.903,138.817653,-122.55270833333333,45.688761666666664,2,2
2270,49882,8003,7,1,S,,49882,0,1040,0,0,0,0,2,,9.7332,9.8748,206.157296,-122.55266333333333,45.67374,2,2
2270,50005,8003,7,1,S,,50005,0,1041,0,0,0,0,2,,10.0184,10.1613,137.155801,-122.55267833333333,45.66979,2,2
2270,50158,8003,7,1,S,,50158,0,355,0,0,0,0,2,,10.8112,11.0194,32.647026,-122.56481,45.66363666666667,2,2
2270,49093,8003,7,1,S,,49093,0,1010,0,0,0,0,2,,2.9497,2.9888,153.375442,-122.55116666666666,45.769771666666664,2,2
2270,49724,8003,7,1,S,,49724,0,151,0,0,0,0,2,,8.962,9.113,17.128504,-122.55265666666666,45.68539,2,2
2270,49781,8003,7,1,S,,49781,0,152,0,0,0,0,2,,9.2373,9.3827,171.411694,-122.55265833333333,45.68096833333333,2,2
2270,49806,8003,7,1,S,,49806,0,817,0,0,0,0,2,,9.4243,9.5772,137.566173,-122.55265666666666,45.678241666666665,2,2
2270,52175,8003,80,1,S,,52117,58,768,1,0,2,0,13,,1.4646,1.5199,10.520221,-122.56121666666667,45.66455833333333,2,2
2270,52578,8003,80,1,S,52320,52578,0,616,0,0,0,0,13,,3.7624,3.7773,275.643302,-122.55544166666667,45.642763333333335,2,4
2270,52713,8003,80,1,S,,52694,19,619,1,0,0,2,11,,4.2427,4.3359,8.325148,-122.54493,45.642846666666664,2,2
2270,52853,8003,80,1,S,,52853,0,899,0,0,0,0,9,,5.0306,5.1102,56.614541,-122.53076,45.641598333333334,2,2
2270,53058,8003,80,1,S,,53045,13,894,1,0,0,1,5,,6.0292,6.1429,8.723981,-122.53475,45.62811833333333,2,2
2270,53553,8003,80,1,S,,53553,0,487,0,0,0,0,2,,8.3506,8.468,36.739581,-122.512895,45.60519166666667,2,2
2270,51710,8003,80,1,S,51600,51710,0,1095,1,0,12,0,11,,0,0,295.690543,-122.58515833333334,45.65597833333333,2,5
2270,53141,8003,80,1,S,,53141,0,889,0,0,0,0,5,,6.5449,6.6251,79.969439,-122.53403,45.621028333333335,2,2
2270,53481,8003,80,1,S,,53481,0,1079,0,0,0,0,2,,7.9051,8.007,180.179754,-122.52120333333333,45.60739,2,2
2270,51890,8003,80,1,S,,51890,0,111,0,0,0,0,11,,0.5555,0.5474,76.371294,-122.57668666666666,45.658091666666664,2,2
2270,52048,8003,80,1,S,,52048,0,352,0,0,0,0,11,,1.1265,1.1129,169.480991,-122.567495,45.662258333333334,2,2
2270,52396,8003,80,1,S,,52396,0,181,0,0,0,0,13,,2.5948,2.6272,21.09869,-122.55809166666667,45.658425,2,2
2270,53292,8003,80,1,S,52980,53237,55,1031,1,0,0,2,2,,6.7332,6.8593,14.901358,-122.53276666666666,45.618096666666666,2,4
2270,53359,8003,80,1,S,,53359,0,1077,0,0,0,0,2,,7.1365,7.2216,75.813508,-122.532595,45.6127,2,2
2270,52257,8003,80,1,S,,52257,0,1201,0,0,0,0,13,,1.9673,2.0126,139.293334,-122.55990333333334,45.65866166666667,2,2
2270,52464,8003,80,1,S,,52464,0,186,0,0,0,0,13,,3.0205,3.0584,65.691754,-122.55804833333333,45.65193333333333,2,2
2270,52744,8003,80,1,S,,52744,0,620,0,0,0,0,11,,4.5323,4.5907,32.101851,-122.53960333333333,45.642873333333334,2,2
2270,52796,8003,80,1,S,,52780,16,621,1,0,0,1,9,,4.8032,4.8933,5.50199,-122.53346166666667,45.64288166666667,2,2
2270,52975,8003,80,1,S,,52966,9,895,1,0,0,1,6,,5.465,5.5756,15.288142,-122.53080666666666,45.63496833333333,2,2
2270,53123,8003,80,1,S,,53123,0,891,0,0,0,0,5,,6.3765,6.4635,30.770889,-122.534705,45.62357166666666,2,2
2270,52077,8003,80,1,S,,52077,0,356,0,0,0,0,11,,1.3608,1.3707,85.019206,-122.56383666666666,45.66388166666667,2,2
2270,52450,8003,80,1,S,,52450,0,184,0,0,0,0,13,,2.8776,2.9204,22.121598,-122.558055,45.654178333333334,2,2
2270,52060,8003,80,1,S,,52060,0,354,0,0,0,0,11,,1.2378,1.2452,59.439248,-122.56595333333334,45.662995,2,2
2270,52353,8003,80,1,S,,52353,0,1207,0,0,0,0,13,,2.4352,2.4613,53.412993,-122.56018833333333,45.658515,2,2
2270,52426,8003,80,1,S,,52409,17,183,1,0,0,0,13,,2.6545,2.7278,22.346705,-122.55810333333334,45.65697,2,2
2270,52474,8003,80,1,S,,52474,0,187,0,0,0,0,13,,3.1093,3.1497,74.067893,-122.55831333333333,45.650641666666665,2,2
2270,52501,8003,80,1,S,,52501,0,188,0,0,0,0,13,,3.3908,3.4107,53.671906,-122.55824833333334,45.646901666666665,2,2
2270,52900,8003,80,1,S,,52885,15,897,1,0,0,2,7,,5.2338,5.3401,8.354738,-122.53077166666667,45.638419999999996,2,2
2270,53516,8003,80,1,S,,53516,0,484,0,0,0,0,2,,8.1828,8.2885,175.648484,-122.51601666666667,45.605603333333335,2,2
2270,53603,8003,80,1,S,,53603,0,883,0,0,0,0,2,,8.6371,8.7427,197.204758,-122.50856,45.60364833333333,2,2
2270,53715,8003,80,1,S,,53663,52,887,1,0,1,1,2,,8.9546,9.1317,22.59063,-122.50611333333333,45.600168333333336,2,2
2270,53799,8003,80,1,S,53580,53799,0,492,1,0,0,2,0,,9.3796,9.5387,239.510108,-122.50564666666666,45.594725,2,6
2270,52288,8003,80,1,S,51960,52288,0,1202,0,0,0,0,13,,2.1773,2.227,96.964041,-122.56400666666667,45.658098333333335,2,4
2270,53008,8003,80,1,S,,53008,0,979,0,0,0,0,6,,5.7595,5.8446,59.899674,-122.53431833333333,45.63258166666667,2,2
2270,53407,8003,80,1,S,,53407,0,1078,0,0,0,0,2,,7.3962,7.4726,248.677958,-122.53091333333333,45.60949333333333,2,2
2270,52660,8003,80,1,S,,52610,50,618,1,0,1,1,13,,3.9873,4.0663,44.684736,-122.550385,45.642743333333335,2,2
2270,53108,8003,80,1,S,,53108,0,893,0,0,0,0,5,,6.2442,6.3343,70.084318,-122.53471666666667,45.62551833333333,2,2
2270,53639,8003,80,1,S,,53639,0,886,0,0,0,0,2,,8.8322,8.9459,109.711745,-122.50904166666666,45.601036666666666,2,2
2270,54658,8003,80,0,S,,54637,21,888,1,0,1,0,5,,0.4952,0.5418,42.181696,-122.505855,45.59941333333333,2,2
2270,54927,8003,80,0,S,,54927,0,1080,0,0,0,0,6,,1.7249,1.7349,62.297613,-122.52226333333333,45.60789,2,2
2270,55041,8003,80,0,S,,55012,29,1081,1,0,1,1,6,,2.2463,2.3127,63.123576,-122.532415,45.61031,2,2
2270,55684,8003,80,0,S,,55656,28,308,1,0,0,0,11,,4.787,4.8896,15.572351,-122.53462333333333,45.64297333333333,2,2
2270,55864,8003,80,0,S,55620,55850,14,845,1,0,0,0,11,,5.9242,6.0584,22.78342,-122.55784666666666,45.64328,2,4
2270,56519,8003,80,0,S,,56519,0,353,0,0,0,0,9,,8.57,8.6681,10.50405,-122.56903666666666,45.661636666666666,2,2
2270,55070,8003,80,0,S,,55070,0,1082,0,0,0,0,6,,2.4861,2.5197,128.023584,-122.53242666666667,45.613488333333336,2,2
2270,55261,8003,80,0,S,,55218,43,892,1,0,2,0,6,,3.182,3.2647,43.843175,-122.534535,45.62365666666667,2,2
2270,55744,8003,80,0,S,,55744,0,310,0,0,0,0,11,,5.3556,5.4072,246.304628,-122.54632333333333,45.642905,2,2
2270,55941,8003,80,0,S,,55941,0,785,0,0,0,0,11,,6.6934,6.7804,124.927222,-122.55787666666667,45.65410166666667,2,2
2270,55950,8003,80,0,S,,55950,0,185,0,0,0,0,11,,6.7872,6.8891,116.055564,-122.55789,45.655651666666664,2,2
2270,56085,8003,80,0,S,55980,56085,0,1202,0,0,0,0,11,,7.3098,7.4279,14.526032,-122.56369,45.65824833333333,2,4
2270,56147,8003,80,0,S,,56147,0,1207,0,0,0,0,11,,7.5652,7.6621,79.932893,-122.560085,45.65852833333334,2,2
2270,56488,8003,80,0,S,,56488,0,773,0,0,0,0,9,,8.4631,8.5569,58.788041,-122.56737166666667,45.66247333333333,2,2
2270,54748,8003,80,0,S,,54748,0,884,0,0,0,0,5,,0.9116,0.9376,54.836992,-122.50852,45.60337333333333,2,2
2270,55353,8003,80,0,S,,55353,0,896,0,0,0,0,6,,4.0271,4.0818,8.50943,-122.53097166666667,45.634031666666665,2,2
2270,55758,8003,80,0,S,,55758,0,311,0,0,0,0,11,,5.4824,5.5451,14.021195,-122.54824333333333,45.642895,2,2
2270,54517,8003,80,0,S,54420,54517,0,492,1,0,4,0,4,,0,0,46.309659,-122.504935,45.59413166666667,2,5
2270,54730,8003,80,0,S,,54730,0,885,0,0,0,0,5,,0.7879,0.8146,44.372869,-122.50913666666666,45.601931666666665,2,2
2270,54880,8003,80,0,S,,54880,0,485,0,0,0,0,6,,1.4447,1.4751,47.774124,-122.51737666666666,45.606201666666664,2,2
2270,55195,8003,80,0,S,,55195,0,890,0,0,0,0,4,,3.0534,3.0982,103.136107,-122.53381833333333,45.62101333333333,2,2
2270,56052,8003,80,0,S,,56052,0,1201,0,0,0,0,11,,7.0973,7.2135,17.792139,-122.55946833333333,45.65879,2,2
2270,56472,8003,80,0,S,,56472,0,355,0,0,0,0,9,,8.3289,8.4258,47.860935,-122.565075,45.663535,2,2
2270,56605,8003,80,0,S,,56593,12,112,1,0,0,1,8,,9.072,9.2087,20.56592,-122.577685,45.65826333333333,2,2
2270,55630,8003,80,0,S,,55599,31,324,1,0,2,0,11,,4.6597,4.738,106.071468,-122.53195,45.64298333333333,2,2
2270,55717,8003,80,0,S,,55717,0,309,0,0,0,0,11,,5.0903,5.1537,19.818067,-122.54019666666667,45.642935,2,2
2270,56458,8003,80,0,S,,56458,0,357,0,0,0,0,9,,8.2089,8.3053,7.992271,-122.56272833333334,45.66446166666667,2,2
2270,55181,8003,80,0,S,55020,55181,0,747,0,0,0,0,4,,2.9316,2.9782,73.69518,-122.53270499999999,45.61996833333333,2,4
2270,55772,8003,80,0,S,,55772,0,312,0,0,0,0,11,,5.6184,5.7054,67.204506,-122.55125833333334,45.64286833333333,2,2
2270,54851,8003,80,0,S,,54829,22,486,1,0,1,0,6,,1.2502,1.2987,21.56231,-122.51386,45.60536833333333,2,2
2270,55304,8003,80,0,S,,55304,0,921,0,0,0,0,6,,3.5785,3.6176,9.306564,-122.53457166666666,45.628645,2,2
2270,55465,8003,80,0,S,,55416,49,898,1,0,3,0,9,,4.3372,4.431,12.667912,-122.53057833333334,45.639055,2,2
2270,55894,8003,80,0,S,,55894,0,189,0,0,0,0,11,,6.2224,6.3206,111.535207,-122.55811,45.64682333333333,2,2
2270,55988,8003,80,0,S,,55988,0,182,0,0,0,0,11,,6.9034,7.0041,98.926359,-122.557865,45.657273333333336,2,2
2270,55149,8003,80,0,S,,55117,32,1083,1,0,1,3,4,,2.7129,2.7924,8.195971,-122.53241833333334,45.617088333333335,2,2
2270,55832,8003,80,0,S,,55832,0,313,0,0,0,0,11,,5.8807,5.9596,122.645612,-122.55724333333333,45.64286833333333,2,2
2270,55923,8003,80,0,S,,55923,0,770,0,0,0,0,11,,6.4977,6.5785,60.117822,-122.55801666666666,45.65098666666667,2,2
2270,56296,8003,80,0,S,,56283,13,769,1,0,0,2,9,,7.9852,8.0971,27.03104,-122.56001333333333,45.663313333333335,2,2
2270,56685,8003,80,0,S,56700,56685,0,1095,1,0,0,8,0,,9.4796,9.6791,148.465316,-122.58461666666666,45.656108333333336,2,6
2270,57496,8003,7,0,S,,57496,0,358,0,0,0,0,4,,1.546,1.5205,114.417154,-122.56036,45.665275,2,2
2270,57513,8003,7,0,S,,57513,0,729,0,0,0,0,4,,1.6665,1.6479,44.173753,-122.55817166666667,45.66584833333334,2,2
2270,57803,8003,7,0,S,,57803,0,140,0,0,0,0,4,,2.7496,2.7434,53.056211,-122.55247,45.678885,2,2
2270,57965,8003,7,0,S,,57965,0,142,0,0,0,0,4,,3.7798,3.8003,143.073145,-122.55271333333333,45.694445,2,2
2270,58766,8003,7,0,S,,58766,0,872,0,0,0,0,5,,10.0028,10.0737,237.247938,-122.558215,45.777593333333336,2,2
2270,59240,8003,7,0,S,,59096,144,160,1,1,1,2,3,,11.0486,11.2114,52.419951,-122.53983333333333,45.78078166666667,2,2
2270,59311,8003,7,0,S,,59311,0,162,0,0,0,0,3,,11.2369,11.3705,69.056271,-122.536485,45.780835,2,2
2270,59467,8003,7,0,S,58920,59467,0,867,0,0,0,0,2,,11.9844,12.136,168.089701,-122.52691666666666,45.775515,2,6
2270,57295,8003,7,0,S,,57261,34,111,1,0,1,0,4,,0.5325,0.5412,7.796259,-122.57697166666667,45.65812833333333,2,2
2270,57395,8003,7,0,S,,57395,0,354,0,0,0,0,4,,1.2608,1.239,147.880313,-122.56529666666667,45.663313333333335,2,2
2270,59431,8003,7,0,S,,59411,20,869,1,0,0,1,2,,11.788,11.9689,20.721959,-122.527685,45.778015,2,2
2270,58266,8003,7,0,S,,58266,0,844,0,0,0,0,5,,6.279,6.3218,96.723801,-122.55197,45.73081333333333,2,2
2270,57550,8003,7,0,S,,57550,0,1138,0,0,0,0,4,,1.792,1.7995,59.481934,-122.55648,45.667175,2,2
2270,57695,8003,7,0,S,,57695,0,1042,0,0,0,0,4,,2.181,2.1686,190.476256,-122.552475,45.67094,2,2
2270,57999,8003,7,0,S,,57999,0,143,0,0,0,0,4,,4.1849,4.1949,57.742983,-122.55269166666666,45.69961,2,2
2270,58637,8003,7,0,S,,58637,0,1009,0,0,0,0,5,,9.1522,9.2243,101.713945,-122.550105,45.76986,2,2
2270,59038,8003,7,0,S,,59038,0,157,0,0,0,0,4,,10.8125,10.9243,123.574716,-122.54549333333334,45.780695,2,2
2270,59351,8003,7,0,S,,59351,0,163,0,0,0,0,3,,11.4755,11.5911,184.058053,-122.53147,45.78091833333333,2,2
2270,57415,8003,7,0,S,,57415,0,356,0,0,0,0,4,,1.3838,1.3645,144.938797,-122.56306166666667,45.664188333333335,2,2
2270,57894,8003,7,0,S,,57894,0,141,0,0,0,0,4,,3.0652,3.0528,86.22523,-122.55247666666666,45.68345,2,2
2270,57944,8003,7,0,S,,57944,0,835,0,0,0,0,4,,3.5685,3.5791,30.45287,-122.55268166666667,45.690781666666666,2,2
2270,58068,8003,7,0,S,57840,58044,24,144,1,0,1,0,5,,4.5615,4.6249,21.270113,-122.55265333333334,45.706043333333334,2,4
2270,59368,8003,7,0,S,,59368,0,164,0,0,0,0,3,,11.5687,11.6979,58.00526,-122.529745,45.780946666666665,2,2
2270,58986,8003,7,0,S,,58986,0,156,0,0,0,0,4,,10.6534,10.7522,257.994118,-122.54853333333334,45.780635,2,2
2270,57082,8003,7,0,S,57000,57082,0,1095,1,0,3,0,3,,0,0,254.743087,-122.585,45.655993333333335,2,5
2270,58880,8003,7,0,S,58440,58865,15,676,1,0,0,1,4,,10.2091,10.3607,57.989125,-122.55739333333334,45.78051833333333,2,4
2270,57378,8003,7,0,S,,57378,0,352,0,0,0,0,4,,1.1477,1.1067,188.141632,-122.567445,45.66229666666667,2,2
2270,57758,8003,7,0,S,,57758,0,1043,0,0,0,0,4,,2.4898,2.4787,51.892755,-122.55247333333334,45.67503833333333,2,2
2270,57906,8003,7,0,S,,57906,0,569,0,0,0,0,4,,3.192,3.1982,110.444774,-122.55247833333334,45.685626666666664,2,2
2270,58897,8003,7,0,S,,58897,0,706,0,0,0,0,4,,10.3514,10.4745,2.214466,-122.55526833333333,45.780585,2,2
2270,59075,8003,7,0,S,,59075,0,159,0,0,0,0,4,,10.9573,11.0716,177.690651,-122.54223833333333,45.780728333333336,2,2
2270,59559,8003,7,1,S,,59559,0,1002,0,0,0,0,2,,0.535,0.5437,173.433244,-122.53731666666667,45.775385,2,2
2270,59684,8003,7,1,S,,59684,0,161,0,0,0,0,2,,1.0607,1.1023,34.226393,-122.539955,45.780881666666666,2,2
2270,59898,8003,7,1,S,,59898,0,983,0,0,0,0,2,,1.6889,1.7467,37.286043,-122.55331,45.780715,2,2
2270,60204,8003,7,1,S,,60204,0,1010,0,0,0,0,3,,2.9497,2.9888,264.763715,-122.55073666666667,45.76978833333333,2,2
2270,61088,8003,7,1,S,,61088,0,817,0,0,0,0,6,,9.3995,9.5772,45.236793,-122.55265166666666,45.678495,2,2
2270,61495,8003,7,1,S,,61495,0,353,0,0,0,0,7,,11.0405,11.2617,37.553095,-122.569195,45.66158,2,2
2270,59467,8003,7,1,S,59040,59467,0,867,0,0,0,0,2,,0,0,168.089701,-122.52691666666666,45.775515,2,5
2270,60882,8003,7,1,S,,60882,0,149,0,0,0,0,7,,8.455,8.578,210.049932,-122.55289666666667,45.692525,2,2
2270,59604,8003,7,1,S,,59604,0,1003,0,0,0,0,2,,0.8488,0.8575,133.056261,-122.53731333333333,45.77959166666667,2,2
2270,59889,8003,7,1,S,,59889,0,510,0,0,0,0,2,,1.6156,1.6497,65.947949,-122.55163166666667,45.78073833333333,2,2
2270,61670,8003,7,1,S,61200,61670,0,1095,1,0,0,7,0,,11.9602,12.2354,207.647337,-122.58483666666666,45.656061666666666,2,6
2270,59492,8003,7,1,S,,59492,0,1001,0,0,0,0,2,,0.1498,0.174,10.577254,-122.529805,45.775425,2,2
2270,60087,8003,7,1,S,,60087,0,870,0,0,0,0,3,,2.1717,2.2363,61.293905,-122.55828,45.776815,2,2
2270,61057,8003,7,1,S,,61032,25,152,1,0,0,1,6,,9.1826,9.3827,10.926479,-122.552695,45.68140833333333,2,2
2270,60911,8003,7,1,S,,60911,0,150,0,0,0,0,7,,8.7284,8.903,5.373105,-122.55268166666667,45.68839166666667,2,2
2270,61285,8003,7,1,S,,61285,0,732,0,0,0,0,6,,10.4397,10.6665,9.494495,-122.55841166666667,45.66591833333333,2,2
2270,60059,8003,7,1,S,59580,59992,67,165,1,0,1,0,3,,1.9511,2.0468,16.093294,-122.558375,45.77976,2,4
2270,60900,8003,7,1,S,,60900,0,820,0,0,0,0,7,,8.6277,8.7881,91.840806,-122.55278666666666,45.6898,2,2
2270,60947,8003,7,1,S,,60947,0,151,0,0,0,0,7,,8.9509,9.113,44.779931,-122.55265666666666,45.685228333333335,2,2
2270,61221,8003,7,1,S,,61221,0,1041,0,0,0,0,6,,10.0072,10.1613,160.261394,-122.552675,45.66972666666667,2,2
2270,61278,8003,7,1,S,,61278,0,839,0,0,0,0,6,,10.3831,10.5826,9.872469,-122.55679333333333,45.666315,2,2
2270,61361,8003,7,1,S,,61361,0,357,0,0,0,0,6,,10.6907,10.8989,90.545602,-122.56305666666667,45.66432833333333,2,2
2270,61438,8003,7,1,S,,61438,0,773,0,0,0,0,7,,10.9225,11.1505,147.166188,-122.566715,45.66279,2,2
2270,59746,8003,7,1,S,,59746,0,158,0,0,0,0,2,,1.2695,1.3161,152.119164,-122.545075,45.780813333333334,2,2
